,x,y,phi,dx
79,14.112903225806363,-49.596774193548384,1.341565706109023e-31,0.8064516129032258
80,14.919354838709609,-49.596774193548384,7.543780764891722e-32,0.8064516129032258
81,15.725806451612826,-49.596774193548384,4.090272062476969e-32,0.8064516129032258
82,16.532258064516057,-49.596774193548384,2.1405459176259456e-32,0.8064516129032258
83,17.33870967741929,-49.596774193548384,1.0820896259392127e-32,0.8064516129032258
84,18.14516129032252,-49.596774193548384,5.2857760927983896e-33,0.8064516129032258
85,18.95161290322575,-49.596774193548384,2.4944991811563978e-33,0.8064516129032258
86,19.758064516128982,-49.596774193548384,1.1368482688322054e-33,0.8064516129032258
87,20.5645161290322,-49.596774193548384,5.0016608373502336e-34,0.8064516129032258
88,21.37096774193543,-49.596774193548384,2.1241778073307537e-34,0.8064516129032258
89,22.17741935483869,-49.596774193548384,8.710478413382054e-35,0.8064516129032258
90,22.983870967741908,-49.596774193548384,3.450345715406714e-35,0.8064516129032258
91,23.79032258064514,-49.596774193548384,1.3208496393494613e-35,0.8064516129032258
92,24.59677419354837,-49.596774193548384,4.8882409611947844e-36,0.8064516129032258
93,25.4032258064516,-49.596774193548384,1.7490585362931925e-36,0.8064516129032258
94,26.209677419354833,-49.596774193548384,6.050177887846031e-37,0.8064516129032258
95,27.016129032258064,-49.596774193548384,2.0228284181920306e-37,0.8064516129032258
96,27.822580645161295,-49.596774193548384,6.535805219122887e-38,0.8064516129032258
97,28.629032258064527,-49.596774193548384,2.0406242938395925e-38,0.8064516129032258
98,29.435483870967772,-49.596774193548384,6.157545086821459e-39,0.8064516129032258
99,30.24193548387099,-49.596774193548384,1.796309371554359e-39,0.8064516129032258
100,31.04838709677422,-49.596774193548384,5.068930859744573e-40,0.8064516129032258
101,31.854838709677452,-49.596774193548384,1.3845575656173155e-40,0.8064516129032258
102,32.6612903225807,-49.596774193548384,3.663552284903751e-41,0.8064516129032258
103,33.4677419354839,-49.596774193548384,9.39812132600873e-42,0.8064516129032258
104,34.27419354838716,-49.596774193548384,2.3392006744423135e-42,0.8064516129032258
105,35.08064516129038,-49.596774193548384,5.653202306921745e-43,0.8064516129032258
106,35.88709677419361,-49.596774193548384,1.3273840694105818e-43,0.8064516129032258
107,36.69354838709684,-49.596774193548384,3.029742998321882e-44,0.8064516129032258
108,37.50000000000006,-49.596774193548384,6.725333360048123e-45,0.8064516129032258
109,38.30645161290329,-49.596774193548384,1.4523732774320153e-45,0.8064516129032258
110,39.11290322580652,-49.596774193548384,3.0523279108687438e-46,0.8064516129032258
111,39.91935483870978,-49.596774193548384,6.2443711316667085e-47,0.8064516129032258
112,40.72580645161301,-49.596774193548384,1.2438264043061894e-47,0.8064516129032258
113,41.53225806451624,-49.596774193548384,2.412980079722066e-48,0.8064516129032258
114,42.33870967741946,-49.596774193548384,4.5602223744011365e-49,0.8064516129032258
115,43.14516129032269,-49.596774193548384,8.3981164338875175e-50,0.8064516129032258
116,43.95161290322592,-49.596774193548384,1.5075736057311376e-50,0.8064516129032258
117,44.75806451612915,-49.596774193548384,2.63891659431311e-51,0.8064516129032258
118,45.564516129032384,-49.596774193548384,4.505937918891372e-52,0.8064516129032258
119,46.370967741935615,-49.596774193548384,7.508100330703054e-53,0.8064516129032258
120,47.17741935483885,-49.596774193548384,1.2213587209337119e-53,0.8064516129032258
121,47.98387096774208,-49.596774193548384,1.9406356057046582e-54,0.8064516129032258
122,48.79032258064531,-49.596774193548384,3.022418909246318e-55,0.8064516129032258
123,49.59677419354854,-49.596774193548384,5.250711266682226e-56,0.8064516129032258
124,-49.596774193548384,-48.79032258064516,3.0224189092474383e-55,0.8064516129032258
125,-48.79032258064516,-48.79032258064516,1.7385227145512222e-54,0.8064516129032258
126,-47.983870967741936,-48.79032258064516,1.1154148206373235e-53,0.8064516129032258
127,-47.17741935483871,-48.79032258064516,7.01367289545457e-53,0.8064516129032258
128,-46.37096774193549,-48.79032258064516,4.30697333138795e-52,0.8064516129032258
129,-45.564516129032256,-48.79032258064516,2.5815773547329547e-51,0.8064516129032258
130,-44.75806451612903,-48.79032258064516,1.5096934309819751e-50,0.8064516129032258
131,-43.95161290322581,-48.79032258064516,8.609879885904665e-50,0.8064516129032258
132,-43.14516129032258,-48.79032258064516,4.786689318737221e-49,0.8064516129032258
133,-42.33870967741935,-48.79032258064516,2.59323050615829e-48,0.8064516129032258
134,-41.53225806451613,-48.79032258064516,1.3685687583019257e-47,0.8064516129032258
135,-40.725806451612904,-48.79032258064516,7.033603054501406e-47,0.8064516129032258
136,-39.91935483870968,-48.79032258064516,3.519282412936482e-46,0.8064516129032258
137,-39.112903225806456,-48.79032258064516,1.7138986484196813e-45,0.8064516129032258
138,-38.306451612903224,-48.79032258064516,8.122061286884506e-45,0.8064516129032258
139,-37.5,-48.79032258064516,3.744480117041382e-44,0.8064516129032258
140,-36.693548387096776,-48.79032258064516,1.6789768747508225e-43,0.8064516129032258
141,-35.887096774193544,-48.79032258064516,7.319629543892059e-43,0.8064516129032258
142,-35.08064516129032,-48.79032258064516,3.1013952770755566e-42,0.8064516129032258
143,-34.274193548387096,-48.79032258064516,1.2765610812886723e-41,0.8064516129032258
144,-33.46774193548387,-48.79032258064516,5.101414879437159e-41,0.8064516129032258
145,-32.66129032258065,-48.79032258064516,1.9779176187208733e-40,0.8064516129032258
146,-31.854838709677427,-48.79032258064516,7.434672380081912e-40,0.8064516129032258
147,-31.0483870967742,-48.79032258064516,2.7070633486135575e-39,0.8064516129032258
148,-30.241935483870975,-48.79032258064516,9.540408526563968e-39,0.8064516129032258
149,-29.43548387096775,-48.79032258064516,3.251969840476349e-38,0.8064516129032258
150,-28.629032258064523,-48.79032258064516,1.0714575957677472e-37,0.8064516129032258
151,-27.8225806451613,-48.79032258064516,3.410939488372855e-37,0.8064516129032258
152,-27.01612903225808,-48.79032258064516,1.0489696540146796e-36,0.8064516129032258
153,-26.209677419354854,-48.79032258064516,3.116419594825504e-36,0.8064516129032258
154,-25.40322580645163,-48.79032258064516,8.946191118706805e-36,0.8064516129032258
155,-24.5967741935484,-48.79032258064516,2.4821138780298575e-35,0.8064516129032258
156,-23.79032258064518,-48.79032258064516,6.657177421603702e-35,0.8064516129032258
157,-22.983870967741954,-48.79032258064516,1.726033346026707e-34,0.8064516129032258
158,-22.17741935483873,-48.79032258064516,4.325179857277469e-34,0.8064516129032258
159,-21.370967741935512,-48.79032258064516,1.04708088875583e-33,0.8064516129032258
160,-20.56451612903228,-48.79032258064516,2.4478522399953905e-33,0.8064516129032258
161,-19.75806451612906,-48.79032258064516,5.524505521949751e-33,0.8064516129032258
162,-18.951612903225836,-48.79032258064516,1.2036795904943342e-32,0.8064516129032258
163,-18.14516129032261,-48.79032258064516,2.53267560324972e-32,0.8064516129032258
164,-17.338709677419388,-48.79032258064516,5.148715857868549e-32,0.8064516129032258
165,-16.532258064516157,-48.79032258064516,1.0115514198984066e-31,0.8064516129032258
166,-15.72580645161294,-48.79032258064516,1.9202588084354476e-31,0.8064516129032258
167,-14.919354838709715,-48.79032258064516,3.5196553335388916e-31,0.8064516129032258
168,-14.112903225806491,-48.79032258064516,6.222988931903115e-31,0.8064516129032258
169,-13.30645161290326,-48.79032258064516,1.0606976257729687e-30,0.8064516129032258
170,-12.500000000000036,-48.79032258064516,1.7433406184195006e-30,0.8064516129032258
171,-11.693548387096811,-48.79032258064516,2.766378462819247e-30,0.8064516129032258
172,-10.887096774193594,-48.79032258064516,4.246277115626748e-30,0.8064516129032258
173,-10.080645161290363,-48.79032258064516,6.317110868231802e-30,0.8064516129032258
174,-9.274193548387153,-48.79032258064516,9.122805374306313e-30,0.8064516129032258
175,-8.467741935483907,-48.79032258064516,1.2807400454890128e-29,0.8064516129032258
176,-7.6612903225807045,-48.79032258064516,1.7514068262738433e-29,0.8064516129032258
177,-6.854838709677466,-48.79032258064516,2.340028467428402e-29,0.8064516129032258
178,-6.048387096774256,-48.79032258064516,3.065079613669504e-29,0.8064516129032258
179,-5.241935483871025,-48.79032258064516,3.9438232349329424e-29,0.8064516129032258
180,-4.435483870967801,-48.79032258064516,4.978744272916984e-29,0.8064516129032258
181,-3.629032258064562,-48.79032258064516,6.136902818160584e-29,0.8064516129032258
182,-2.822580645161345,-48.79032258064516,7.333879211257348e-29,0.8064516129032258
183,-2.016129032258121,-48.79032258064516,8.436452319160423e-29,0.8064516129032258
184,-1.2096774193548967,-48.79032258064516,9.289126955302562e-29,0.8064516129032258
185,-0.4032258064516725,-48.79032258064516,9.755190289173571e-29,0.8064516129032258
186,0.4032258064515375,-48.79032258064516,9.755190289173564e-29,0.8064516129032258
187,1.209677419354783,-48.79032258064516,9.289126955302437e-29,0.8064516129032258
188,2.016129032257993,-48.79032258064516,8.436452319160432e-29,0.8064516129032258
189,2.822580645161217,-48.79032258064516,7.333879211257424e-29,0.8064516129032258
190,3.6290322580644485,-48.79032258064516,6.136902818160604e-29,0.8064516129032258
191,4.435483870967673,-48.79032258064516,4.9787442729169775e-29,0.8064516129032258
192,5.24193548387089,-48.79032258064516,3.9438232349329396e-29,0.8064516129032258
193,6.048387096774121,-48.79032258064516,3.0650796136695224e-29,0.8064516129032258
194,6.854838709677345,-48.79032258064516,2.3400284674284128e-29,0.8064516129032258
195,7.6612903225805695,-48.79032258064516,1.7514068262738472e-29,0.8064516129032258
196,8.467741935483787,-48.79032258064516,1.2807400454890142e-29,0.8064516129032258
197,9.274193548387025,-48.79032258064516,9.122805374306424e-30,0.8064516129032258
198,10.080645161290242,-48.79032258064516,6.317110868231782e-30,0.8064516129032258
199,10.88709677419346,-48.79032258064516,4.2462771156267406e-30,0.8064516129032258
200,11.693548387096683,-48.79032258064516,2.766378462819257e-30,0.8064516129032258
201,12.499999999999922,-48.79032258064516,1.743340618419518e-30,0.8064516129032258
202,13.306451612903139,-48.79032258064516,1.0606976257729824e-30,0.8064516129032258
203,14.112903225806363,-48.79032258064516,6.222988931903199e-31,0.8064516129032258
204,14.919354838709609,-48.79032258064516,3.519655333538857e-31,0.8064516129032258
205,15.725806451612826,-48.79032258064516,1.9202588084354065e-31,0.8064516129032258
206,16.532258064516057,-48.79032258064516,1.0115514198983812e-31,0.8064516129032258
207,17.33870967741929,-48.79032258064516,5.148715857868412e-32,0.8064516129032258
208,18.14516129032252,-48.79032258064516,2.532675603249657e-32,0.8064516129032258
209,18.95161290322575,-48.79032258064516,1.203679590494296e-32,0.8064516129032258
210,19.758064516128982,-48.79032258064516,5.5245055219495515e-33,0.8064516129032258
211,20.5645161290322,-48.79032258064516,2.447852239995297e-33,0.8064516129032258
212,21.37096774193543,-48.79032258064516,1.0470808887557783e-33,0.8064516129032258
213,22.17741935483869,-48.79032258064516,4.3251798572772556e-34,0.8064516129032258
214,22.983870967741908,-48.79032258064516,1.7260333460266128e-34,0.8064516129032258
215,23.79032258064514,-48.79032258064516,6.657177421603305e-35,0.8064516129032258
216,24.59677419354837,-48.79032258064516,2.482113878029685e-35,0.8064516129032258
217,25.4032258064516,-48.79032258064516,8.946191118706168e-36,0.8064516129032258
218,26.209677419354833,-48.79032258064516,3.116419594825259e-36,0.8064516129032258
219,27.016129032258064,-48.79032258064516,1.0489696540145884e-36,0.8064516129032258
220,27.822580645161295,-48.79032258064516,3.4109394883725174e-37,0.8064516129032258
221,28.629032258064527,-48.79032258064516,1.071457595767632e-37,0.8064516129032258
222,29.435483870967772,-48.79032258064516,3.2519698404759533e-38,0.8064516129032258
223,30.24193548387099,-48.79032258064516,9.540408526562744e-39,0.8064516129032258
224,31.04838709677422,-48.79032258064516,2.7070633486131418e-39,0.8064516129032258
225,31.854838709677452,-48.79032258064516,7.434672380080651e-40,0.8064516129032258
226,32.6612903225807,-48.79032258064516,1.977917618720534e-40,0.8064516129032258
227,33.4677419354839,-48.79032258064516,5.101414879436176e-41,0.8064516129032258
228,34.27419354838716,-48.79032258064516,1.2765610812884222e-41,0.8064516129032258
229,35.08064516129038,-48.79032258064516,3.101395277074881e-42,0.8064516129032258
230,35.88709677419361,-48.79032258064516,7.319629543890486e-43,0.8064516129032258
231,36.69354838709684,-48.79032258064516,1.6789768747504306e-43,0.8064516129032258
232,37.50000000000006,-48.79032258064516,3.7444801170405154e-44,0.8064516129032258
233,38.30645161290329,-48.79032258064516,8.122061286882481e-45,0.8064516129032258
234,39.11290322580652,-48.79032258064516,1.7138986484192445e-45,0.8064516129032258
235,39.91935483870978,-48.79032258064516,3.519282412935526e-46,0.8064516129032258
236,40.72580645161301,-48.79032258064516,7.033603054499479e-47,0.8064516129032258
237,41.53225806451624,-48.79032258064516,1.368568758301532e-47,0.8064516129032258
238,42.33870967741946,-48.79032258064516,2.5932305061575273e-48,0.8064516129032258
239,43.14516129032269,-48.79032258064516,4.786689318735748e-49,0.8064516129032258
240,43.95161290322592,-48.79032258064516,8.609879885902001e-50,0.8064516129032258
241,44.75806451612915,-48.79032258064516,1.5096934309814864e-50,0.8064516129032258
242,45.564516129032384,-48.79032258064516,2.5815773547321046e-51,0.8064516129032258
243,46.370967741935615,-48.79032258064516,4.3069733313864674e-52,0.8064516129032258
244,47.17741935483885,-48.79032258064516,7.0136728954521085e-53,0.8064516129032258
245,47.98387096774208,-48.79032258064516,1.1154148206369143e-53,0.8064516129032258
246,48.79032258064531,-48.79032258064516,1.7385227145505772e-54,0.8064516129032258
247,49.59677419354854,-48.79032258064516,3.0224189092465588e-55,0.8064516129032258
248,-49.596774193548384,-47.983870967741936,1.9406356057053839e-54,0.8064516129032258
249,-48.79032258064516,-47.983870967741936,1.1154148206373244e-53,0.8064516129032258
250,-47.983870967741936,-47.983870967741936,7.150721947848272e-53,0.8064516129032258
251,-47.17741935483871,-47.983870967741936,4.492324370389e-52,0.8064516129032258
252,-46.37096774193549,-47.983870967741936,2.7558290136158047e-51,0.8064516129032258
253,-45.564516129032256,-47.983870967741936,1.6498749497956287e-50,0.8064516129032258
254,-44.75806451612903,-47.983870967741936,9.635181632055144e-50,0.8064516129032258
255,-43.95161290322581,-47.983870967741936,5.486310833816708e-49,0.8064516129032258
256,-43.14516129032258,-47.983870967741936,3.044561756773349e-48,0.8064516129032258
257,-42.33870967741935,-47.983870967741936,1.6459560817030944e-47,0.8064516129032258
258,-41.53225806451613,-47.983870967741936,8.665642292793811e-47,0.8064516129032258
259,-40.725806451612904,-47.983870967741936,4.441484840076473e-46,0.8064516129032258
260,-39.91935483870968,-47.983870967741936,2.2155021130736093e-45,0.8064516129032258
261,-39.112903225806456,-47.983870967741936,1.0752723002164836e-44,0.8064516129032258
262,-38.306451612903224,-47.983870967741936,5.076485347146923e-44,0.8064516129032258
263,-37.5,-47.983870967741936,2.3308079235363873e-43,0.8064516129032258
264,-36.693548387096776,-47.983870967741936,1.040505630464886e-42,0.8064516129032258
265,-35.887096774193544,-47.983870967741936,4.515002821611034e-42,0.8064516129032258
266,-35.08064516129032,-47.983870967741936,1.903714855173406e-41,0.8064516129032258
267,-34.274193548387096,-47.983870967741936,7.796387838901053e-41,0.8064516129032258
268,-33.46774193548387,-47.983870967741936,3.0995934762061765e-40,0.8064516129032258
269,-32.66129032258065,-47.983870967741936,1.1955281644275322e-39,0.8064516129032258
270,-31.854838709677427,-47.983870967741936,4.470324607027896e-39,0.8064516129032258
271,-31.0483870967742,-47.983870967741936,1.6191697470974652e-38,0.8064516129032258
272,-30.241935483870975,-47.983870967741936,5.676240699921865e-38,0.8064516129032258
273,-29.43548387096775,-47.983870967741936,1.9244424012252087e-37,0.8064516129032258
274,-28.629032258064523,-47.983870967741936,6.3057461380918675e-37,0.8064516129032258
275,-27.8225806451613,-47.983870967741936,1.99594157160424e-36,0.8064516129032258
276,-27.01612903225808,-47.983870967741936,6.101437929068844e-36,0.8064516129032258
277,-26.209677419354854,-47.983870967741936,1.801307700890177e-35,0.8064516129032258
278,-25.40322580645163,-47.983870967741936,5.136892127789869e-35,0.8064516129032258
279,-24.5967741935484,-47.983870967741936,1.4154729618436517e-34,0.8064516129032258
280,-23.79032258064518,-47.983870967741936,3.769746504987808e-34,0.8064516129032258
281,-22.983870967741954,-47.983870967741936,9.704763826568294e-34,0.8064516129032258
282,-22.17741935483873,-47.983870967741936,2.4147400205530642e-33,0.8064516129032258
283,-21.370967741935512,-47.983870967741936,5.805294340525254e-33,0.8064516129032258
284,-20.56451612903228,-47.983870967741936,1.3479183990062773e-32,0.8064516129032258
285,-19.75806451612906,-47.983870967741936,3.0217047266542393e-32,0.8064516129032258
286,-18.951612903225836,-47.983870967741936,6.539967868464983e-32,0.8064516129032258
287,-18.14516129032261,-47.983870967741936,1.3669840495101616e-31,0.8064516129032258
288,-17.338709677419388,-47.983870967741936,2.7607274373868297e-31,0.8064516129032258
289,-16.532258064516157,-47.983870967741936,5.389007718567561e-31,0.8064516129032258
290,-15.72580645161294,-47.983870967741936,1.0166731260322596e-30,0.8064516129032258
291,-14.919354838709715,-47.983870967741936,1.8525510419183588e-30,0.8064516129032258
292,-14.112903225806491,-47.983870967741936,3.257491049233524e-30,0.8064516129032258
293,-13.30645161290326,-47.983870967741936,5.523851868538562e-30,0.8064516129032258
294,-12.500000000000036,-47.983870967741936,9.034756025898844e-30,0.8064516129032258
295,-11.693548387096811,-47.983870967741936,1.4269623361194585e-29,0.8064516129032258
296,-10.887096774193594,-47.983870967741936,2.180430176785258e-29,0.8064516129032258
297,-10.080645161290363,-47.983870967741936,3.229638299981601e-29,0.8064516129032258
298,-9.274193548387153,-47.983870967741936,4.644471932642437e-29,0.8064516129032258
299,-8.467741935483907,-47.983870967741936,6.493616235650252e-29,0.8064516129032258
300,-7.6612903225807045,-47.983870967741936,8.843153498761192e-29,0.8064516129032258
301,-6.854838709677466,-47.983870967741936,1.1763074659314097e-28,0.8064516129032258
302,-6.048387096774256,-47.983870967741936,1.5333560668412454e-28,0.8064516129032258
303,-5.241935483871025,-47.983870967741936,1.962743917915046e-28,0.8064516129032258
304,-4.435483870967801,-47.983870967741936,2.4647674689665654e-28,0.8064516129032258
305,-3.629032258064562,-47.983870967741936,3.0231395218213807e-28,0.8064516129032258
306,-2.822580645161345,-47.983870967741936,3.5975198497545357e-28,0.8064516129032258
307,-2.016129032258121,-47.983870967741936,4.1248250770315165e-28,0.8064516129032258
308,-1.2096774193548967,-47.983870967741936,4.531711693531398e-28,0.8064516129032258
309,-0.4032258064516725,-47.983870967741936,4.753831595528536e-28,0.8064516129032258
310,0.4032258064515375,-47.983870967741936,4.753831595528509e-28,0.8064516129032258
311,1.209677419354783,-47.983870967741936,4.531711693531316e-28,0.8064516129032258
312,2.016129032257993,-47.983870967741936,4.124825077031525e-28,0.8064516129032258
313,2.822580645161217,-47.983870967741936,3.5975198497546088e-28,0.8064516129032258
314,3.6290322580644485,-47.983870967741936,3.023139521821391e-28,0.8064516129032258
315,4.435483870967673,-47.983870967741936,2.4647674689665403e-28,0.8064516129032258
316,5.24193548387089,-47.983870967741936,1.9627439179150437e-28,0.8064516129032258
317,6.048387096774121,-47.983870967741936,1.5333560668412598e-28,0.8064516129032258
318,6.854838709677345,-47.983870967741936,1.1763074659314227e-28,0.8064516129032258
319,7.6612903225805695,-47.983870967741936,8.843153498761139e-29,0.8064516129032258
320,8.467741935483787,-47.983870967741936,6.493616235650253e-29,0.8064516129032258
321,9.274193548387025,-47.983870967741936,4.6444719326425173e-29,0.8064516129032258
322,10.080645161290242,-47.983870967741936,3.229638299981608e-29,0.8064516129032258
323,10.88709677419346,-47.983870967741936,2.1804301767852425e-29,0.8064516129032258
324,11.693548387096683,-47.983870967741936,1.426962336119464e-29,0.8064516129032258
325,12.499999999999922,-47.983870967741936,9.034756025898904e-30,0.8064516129032258
326,13.306451612903139,-47.983870967741936,5.523851868538639e-30,0.8064516129032258
327,14.112903225806363,-47.983870967741936,3.257491049233558e-30,0.8064516129032258
328,14.919354838709609,-47.983870967741936,1.852551041918336e-30,0.8064516129032258
329,15.725806451612826,-47.983870967741936,1.0166731260322443e-30,0.8064516129032258
330,16.532258064516057,-47.983870967741936,5.3890077185674225e-31,0.8064516129032258
331,17.33870967741929,-47.983870967741936,2.7607274373867587e-31,0.8064516129032258
332,18.14516129032252,-47.983870967741936,1.3669840495101275e-31,0.8064516129032258
333,18.95161290322575,-47.983870967741936,6.539967868464782e-32,0.8064516129032258
334,19.758064516128982,-47.983870967741936,3.021704726654137e-32,0.8064516129032258
335,20.5645161290322,-47.983870967741936,1.3479183990062248e-32,0.8064516129032258
336,21.37096774193543,-47.983870967741936,5.8052943405249824e-33,0.8064516129032258
337,22.17741935483869,-47.983870967741936,2.414740020552945e-33,0.8064516129032258
338,22.983870967741908,-47.983870967741936,9.704763826567806e-34,0.8064516129032258
339,23.79032258064514,-47.983870967741936,3.7697465049875774e-34,0.8064516129032258
340,24.59677419354837,-47.983870967741936,1.4154729618435596e-34,0.8064516129032258
341,25.4032258064516,-47.983870967741936,5.136892127789504e-35,0.8064516129032258
342,26.209677419354833,-47.983870967741936,1.8013077008900422e-35,0.8064516129032258
343,27.016129032258064,-47.983870967741936,6.101437929068337e-36,0.8064516129032258
344,27.822580645161295,-47.983870967741936,1.9959415716040367e-36,0.8064516129032258
345,28.629032258064527,-47.983870967741936,6.305746138091206e-37,0.8064516129032258
346,29.435483870967772,-47.983870967741936,1.9244424012249653e-37,0.8064516129032258
347,30.24193548387099,-47.983870967741936,5.67624069992111e-38,0.8064516129032258
